product_id,product_sugar_content,product_type,store_id,store_size,store_location_city_type,store_type,product_weight,product_allocated_area,product_mrp,store_establishment_year,product_store_sales_total
FD734,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,10.55,0.07,113.13,1998.0,2284.19
FD764,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart,10.78,0.178,86.3,1998.0,1787.79
FD5300,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,15.56,0.153,171.92,1987.0,4619.83
FD3297,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.71,0.126,165.94,2009.0,3400.82
DR5383,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.49,0.035,129.17,2009.0,2826.07
FD804,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.1,0.021,177.22,2009.0,3945.59
NC6997,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,11.75,0.028,99.85,1998.0,2282.96
FD1473,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.0,0.128,160.02,2009.0,3797.5
NC2437,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,9.23,0.091,145.85,2009.0,2656.13
FD4305,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.22,0.025,167.18,2009.0,3767.37
FD1051,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,13.29,0.21,162.14,2009.0,3905.54
DR165,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,14.37,0.066,167.02,1987.0,4785.32
FD697,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,10.72,0.083,119.55,1987.0,2453.7
FD5596,Regular,Canned,OUT002,Small,Tier 3,Food Mart,10.11,0.012,116.22,1998.0,2248.62
NC1963,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,8.8,0.047,107.05,1998.0,1763.55
FD3171,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,13.29,0.086,135.99,2009.0,3371.45
FD8633,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,13.35,0.044,203.4,1987.0,4763.13
FD4197,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.56,0.076,143.3,2009.0,3580.89
FD1482,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,9.82,0.031,145.64,2009.0,2785.54
NC1458,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart,12.04,0.024,91.83,1998.0,2184.37
NC2320,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,14.12,0.069,182.13,1987.0,4503.45
FD1518,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.3,0.009,158.76,2009.0,3839.6
FD7464,reg,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,12.63,0.022,98.16,1987.0,2447.67
FD5006,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,13.09,0.038,176.27,1987.0,4150.5
FD3130,Regular,Breads,OUT002,Small,Tier 3,Food Mart,10.17,0.037,112.06,1998.0,2177.31
FD4589,Regular,Breads,OUT004,Medium,Tier 2,Supermarket Type2,12.57,0.037,134.06,2009.0,3169.84
FD2601,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.82,0.038,150.37,2009.0,3560.07
FD5619,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1,14.45,0.021,196.06,1987.0,4863.67
DR124,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart,12.52,0.074,217.86,1998.0,539.96
NC7300,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,11.86,0.057,142.51,2009.0,3182.18
FD7878,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.78,0.027,129.13,2009.0,3340.81
FD5686,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,7.6,0.154,168.4,2009.0,2748.87
FD4360,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,9.27,0.06,105.33,1998.0,1835.94
FD3459,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart,7.98,0.097,95.02,1998.0,1332.44
FD6869,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.59,0.085,135.1,2009.0,2968.4
FD436,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart,13.97,0.132,169.58,1998.0,2133.36
NC5345,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart,8.69,0.053,127.49,1998.0,2157.37
FD1768,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,13.47,0.123,169.15,1987.0,4089.79
NC2866,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,13.0,0.027,161.88,2009.0,3835.2
NC708,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart,9.41,0.013,121.78,1998.0,2203.06
FD4524,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.02,0.041,118.48,2009.0,2725.02
NC5464,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,10.64,0.055,142.89,2009.0,2914.38
FD6893,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,12.13,0.039,131.83,2009.0,3023.88
FD8135,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,12.05,0.175,122.68,2009.0,2817.7
FD2671,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.14,0.027,140.48,2009.0,3202.22
FD8267,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.98,0.048,105.28,2009.0,2673.03
NC6054,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2,12.49,0.057,134.26,2009.0,3154.55
DR8147,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,14.52,0.039,184.85,1987.0,4648.1
FD4167,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,14.51,0.041,139.17,2009.0,3712.22
FD3948,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,14.87,0.062,142.02,2009.0,3851.0
NC8488,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,12.03,0.019,182.31,1987.0,4033.42
FD3764,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.7,0.026,140.6,2009.0,3784.84
NC3812,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,12.64,0.024,180.87,1987.0,4143.01
FD2241,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,14.19,0.182,141.96,2009.0,3697.58
DR5958,Regular,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.11,0.027,106.65,2009.0,2503.29
NC661,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2,12.99,0.112,114.51,2009.0,2863.54
NC2740,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,11.43,0.138,142.91,2009.0,3093.58
FD5699,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,14.0,0.13,130.85,2009.0,3427.77
NC7372,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2,14.12,0.059,148.13,2009.0,3808.19
FD5719,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.48,0.034,144.21,2009.0,3355.64
NC4227,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,11.96,0.078,172.14,2009.0,3811.6
FD867,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.68,0.03,172.02,2009.0,3745.23
NC4429,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,11.09,0.021,157.97,2009.0,3324.12
FD3627,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,13.56,0.009,163.39,2009.0,3992.37
FD4192,Regular,Meat,OUT002,Small,Tier 3,Food Mart,9.16,0.023,112.78,1998.0,1962.27
FD4743,Regular,Dairy,OUT001,High,Tier 2,Supermarket Type1,13.1,0.024,209.51,1987.0,4832.27
FD2219,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,13.23,0.071,170.82,1987.0,4070.92
FD4416,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart,8.77,0.139,93.29,1998.0,1475.11
FD5034,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.19,0.038,125.9,2009.0,2916.66
FD5452,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,13.96,0.057,190.61,1987.0,4639.43
FD7180,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.08,0.008,149.13,2009.0,3592.35
FD3305,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.08,0.133,138.45,2009.0,2922.12
FD2182,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,12.77,0.094,176.93,1987.0,4091.26
FD1242,Regular,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2,13.19,0.03,163.87,2009.0,3920.06
NC4092,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,13.94,0.04,145.02,2009.0,3703.09
FD7341,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2,12.74,0.039,148.4,2009.0,3500.19
NC2284,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,10.09,0.02,116.0,1998.0,2239.69
FD1671,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,13.89,0.047,153.26,2009.0,3859.63
FD5329,Regular,Canned,OUT002,Small,Tier 3,Food Mart,9.26,0.021,83.38,1998.0,1385.27
FD5499,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.37,0.067,135.98,2009.0,3389.05
FD8434,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,16.04,0.028,171.28,1987.0,4715.82
FD8449,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,14.56,0.024,187.96,1987.0,4722.07
FD603,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.28,0.01,153.35,2009.0,3950.0
FD2003,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.47,0.03,114.68,2009.0,3203.09
FD1799,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,11.13,0.047,102.23,1998.0,2192.55
FD4346,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,14.34,0.033,148.41,2009.0,3863.08
FD2203,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart,11.51,0.021,97.62,1998.0,2183.58
FD107,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,10.01,0.147,105.73,1987.0,3368.59
FD328,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,15.44,0.122,154.64,1998.0,1555.51
DR8531,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.42,0.081,142.88,2009.0,3316.42
FD3192,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,14.45,0.058,148.42,2009.0,3888.9
NC8148,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,10.78,0.16,127.21,2009.0,2625.26
FD2794,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart,6.85,0.085,115.38,1998.0,1493.18
FD1276,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,13.05,0.076,149.28,2009.0,3589.07
DR2281,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.27,0.073,144.98,2009.0,3325.6
FD3980,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.05,0.069,148.45,2009.0,3572.56
FD6681,Regular,Meat,OUT002,Small,Tier 3,Food Mart,8.02,0.021,138.84,1998.0,2238.36
FD6291,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,9.2,0.021,167.83,2009.0,3098.13
NC2536,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,13.34,0.042,159.57,2009.0,3864.76
FD5922,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,9.5,0.021,126.12,1987.0,2313.4
DR2400,Low Sugar,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1,14.74,0.085,187.29,1987.0,4749.78
FD5295,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,12.15,0.025,168.65,2009.0,3781.32
FD116,Regular,Frozen Foods,OUT002,Small,Tier 3,Food Mart,16.49,0.031,155.06,1998.0,950.99
FD6952,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.07,0.086,139.77,2009.0,3399.93
FD6050,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.55,0.024,147.68,2009.0,3444.1
FD5948,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.28,0.029,163.0,2009.0,3922.5
FD3059,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,14.23,0.037,199.32,1987.0,4878.79
FD8552,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,12.82,0.184,133.98,2009.0,3223.86
FD8761,Low Sugar,Seafood,OUT004,Medium,Tier 2,Supermarket Type2,10.24,0.015,176.28,2009.0,3507.42
FD4600,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,12.92,0.032,121.53,2009.0,2990.74
NC633,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.98,0.138,146.5,2009.0,3515.57
FD3908,Regular,Breads,OUT001,High,Tier 2,Supermarket Type1,12.84,0.103,177.55,1987.0,4120.1
NC8412,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.64,0.013,162.56,2009.0,3767.84
FD1362,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart,10.67,0.184,104.53,1998.0,2135.22
FD5171,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,9.96,0.077,109.14,1998.0,2069.01
FD8302,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,11.03,0.024,82.26,1998.0,1760.59
NC2163,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,14.26,0.013,163.94,1987.0,4163.58
FD3039,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,14.14,0.021,155.28,2009.0,3957.39
FD6819,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.66,0.031,125.99,2009.0,2799.44
FD5754,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart,11.19,0.079,89.77,1998.0,1950.14
FD7791,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.7,0.04,183.23,2009.0,3753.25
FD6907,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,14.97,0.019,190.03,1987.0,4857.19
FD3007,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,11.99,0.013,138.93,2009.0,3137.01
FD8154,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,12.73,0.043,147.27,2009.0,3476.51
FD962,Regular,Breads,OUT004,Medium,Tier 2,Supermarket Type2,11.32,0.163,157.13,2009.0,3358.67
FD4724,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,11.91,0.033,105.17,1987.0,2428.09
FD3155,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,11.44,0.085,110.21,1987.0,2424.69
FD4281,reg,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,14.56,0.105,180.21,1987.0,4562.36
NC6542,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2,9.96,0.038,140.95,2009.0,2720.64
FD3446,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,14.97,0.015,150.82,1987.0,4054.55
FD6646,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,15.47,0.079,145.72,1987.0,4062.32
DR401,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.81,0.094,141.59,2009.0,3124.92
FD4984,Low Sugar,Breakfast,OUT002,Small,Tier 3,Food Mart,8.12,0.048,81.36,1998.0,1085.88
FD6142,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,14.3,0.06,161.21,1987.0,4115.69
FD3714,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,10.69,0.12,116.69,1987.0,2389.16
NC7734,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2,12.33,0.007,175.13,2009.0,3956.26
FD5312,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,12.59,0.058,126.91,2009.0,3026.98
FD8230,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.51,0.021,165.42,2009.0,3571.42
NC5015,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.96,0.011,125.58,2009.0,3082.86
FD2059,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.22,0.108,161.92,2009.0,3885.99
FD8190,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.06,0.053,138.78,2009.0,3150.56
FD3283,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.79,0.079,156.49,2009.0,3677.6
FD6387,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart,11.3,0.039,102.35,1998.0,2232.87
NC7552,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,10.59,0.136,173.42,2009.0,3526.79
FD6726,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,9.96,0.064,156.4,2009.0,3036.5
FD8643,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1,16.1,0.053,178.19,1987.0,4870.46
FD8617,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,11.0,0.026,136.85,2009.0,2871.95
NC2349,No Sugar,Household,OUT002,Small,Tier 3,Food Mart,8.98,0.026,123.34,1998.0,2139.13
FD6055,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,15.56,0.01,129.09,2009.0,3743.61
FD2941,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2,11.95,0.031,145.9,2009.0,3271.57
FD6545,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,13.21,0.013,113.6,2009.0,2894.73
FD4179,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.48,0.108,109.75,2009.0,2650.51
DR1045,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.43,0.071,131.75,2009.0,2864.63
FD3199,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,17.02,0.103,150.19,1987.0,4504.74
FD3348,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.73,0.027,137.82,2009.0,2829.66
FD4322,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.63,0.142,140.05,2009.0,3078.58
FD5568,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.47,0.184,154.78,2009.0,3796.93
FD5788,reg,Canned,OUT004,Medium,Tier 2,Supermarket Type2,11.62,0.054,136.42,2009.0,3001.97
FD6650,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,12.85,0.03,119.7,2009.0,2939.15
FD4610,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.32,0.112,120.45,2009.0,2608.03
DR1091,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,11.07,0.068,160.15,2009.0,3363.62
FD4467,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.95,0.119,168.02,2009.0,3950.9
FD3222,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart,9.2,0.136,66.56,1998.0,1025.57
FD3702,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart,9.16,0.049,110.5,1998.0,1915.79
DR6125,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.65,0.098,150.6,2009.0,3525.06
NC5233,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2,12.6,0.052,122.98,2009.0,2949.61
FD6278,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.27,0.081,144.17,2009.0,3533.45
FD3078,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,13.36,0.018,123.99,2009.0,3141.35
FD1361,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,12.72,0.274,108.08,2009.0,2671.34
FD2145,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,9.08,0.054,145.76,2009.0,2620.42
FD7668,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,12.25,0.073,152.91,2009.0,3483.24
FD4510,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.27,0.082,125.62,2009.0,2702.04
NC7844,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2,12.35,0.081,135.79,2009.0,3154.71
NC4137,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,14.86,0.054,156.97,1987.0,4156.53
FD388,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2,12.64,0.141,143.37,2009.0,4138.12
FD3014,Low Sugar,Starchy Foods,OUT001,High,Tier 2,Supermarket Type1,15.62,0.014,169.94,1987.0,4591.76
FD985,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,10.76,0.023,130.29,2009.0,2682.09
FD8650,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,13.9,0.056,151.03,2009.0,3815.91
FD7821,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.04,0.027,139.45,2009.0,2933.88
FD7644,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,12.38,0.046,159.32,2009.0,3643.74
FD1146,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,15.53,0.022,168.86,1987.0,4550.64
FD8541,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.06,0.055,152.58,2009.0,3658.47
FD4720,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.05,0.074,130.94,2009.0,3440.04
FD3783,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,14.95,0.04,183.23,1987.0,4714.05
FD3098,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,14.93,0.086,127.68,2009.0,3572.68
FD8254,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.58,0.041,114.95,2009.0,2554.65
FD8026,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.88,0.138,106.07,2009.0,2892.29
FD5221,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1,13.12,0.061,195.77,1987.0,4556.2
DR7517,Regular,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,14.36,0.097,194.29,1987.0,4806.35
FD2693,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2,13.61,0.081,162.05,2009.0,3976.96
FD2015,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.77,0.076,132.17,2009.0,3174.76
DR2335,Regular,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1,11.54,0.071,107.03,1987.0,2382.28
NC4165,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1,12.57,0.102,219.33,1987.0,4914.36
FD394,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,11.58,0.07,151.71,2009.0,4776.28
FD989,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2,14.45,0.041,123.66,2009.0,3381.08
FD4931,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1,9.83,0.039,122.63,1987.0,2316.27
FD7873,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.06,0.162,132.86,2009.0,3255.95
FD1727,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.49,0.089,153.55,2009.0,3774.86
DR2608,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,14.24,0.159,152.65,2009.0,3927.5
DR4784,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.76,0.036,136.48,2009.0,3262.43
FD5802,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.52,0.016,136.45,2009.0,3207.08
FD1343,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,13.31,0.046,174.14,1987.0,4156.21
FD6208,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,12.12,0.024,153.24,2009.0,3460.62
FD5583,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1,10.71,0.128,120.38,1987.0,2468.89
NC7715,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2,11.47,0.096,145.6,2009.0,3156.05
FD3311,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1,10.57,0.053,119.58,1987.0,2420.5
FD379,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,13.77,0.131,180.91,1987.0,4553.3
FD5839,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,14.37,0.142,133.57,2009.0,3566.73
FD5717,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,13.2,0.118,149.92,2009.0,3636.48
FD5758,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,13.95,0.034,127.5,2009.0,3345.97
FD7399,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1,10.34,0.142,119.07,1987.0,2358.07
DR2430,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2,12.25,0.051,161.77,2009.0,3663.02
FD1136,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.2,0.033,131.79,2009.0,3266.18
FD3048,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart,10.06,0.031,77.58,1998.0,1445.69
FD6553,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2,13.54,0.103,99.24,2009.0,2675.79
NC658,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1,13.46,0.063,192.52,1987.0,4566.7
FD4501,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.87,0.04,112.01,2009.0,2558.75
FD7010,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2,10.49,0.142,136.7,2009.0,2752.3
FD5363,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2,13.46,0.052,151.55,2009.0,3727.22
FD1896,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2,11.66,0.055,147.97,2009.0,3248.04
FD6528,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2,11.16,0.024,136.88,2009.0,2908.52
FD1311,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1,14.81,0.013,180.48,1987.0,4624.43
FD1007,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1,14.58,0.059,194.65,1987.0,4862.3
